(200, 200, 600, 200),(25, 25, 25, 25),(True, True, True, True):1.5508781426239204,27.842550878140077,43.18040359180189,0.42
(800, 600, 800, 800),(25, 25, 25, 25),(True, True, True, True):4.704498989988901,27.36570449898429,128.74192917580632,0.43
(600, 800, 600, 600),(25, 25, 25, 25),(True, True, True, True):4.649067994030222,26.40564906798837,122.7616579435787,0.45
(600, 600, 600, 200),(25, 25, 25, 25),(True, True, True, True):4.622242067972431,18.725622242062347,86.55435887622082,0.61
(800, 200, 200, 200),(25, 25, 25, 25),(True, True, True, True):1.5524005581599665,27.842552400555608,43.22279388722064,0.42
(400, 600, 600, 600),(25, 25, 25, 25),(True, True, True, True):3.1346493260205364,28.32413464932188,88.78622958861176,0.41
(800, 800, 800, 400),(25, 25, 25, 25),(True, True, True, True):6.136050059708104,18.24713605005257,111.96534024942699,0.62
(600, 800, 800, 800),(25, 25, 25, 25),(True, True, True, True):4.704498989999854,27.365704498984293,128.74192917610605,0.43
(1000, 200, 200, 200),(25, 25, 25, 25),(True, True, True, True):1.5526177177499172,27.8425526177152,43.22884050164895,0.42
(200, 600, 200, 200),(25, 25, 25, 25),(True, True, True, True):1.5508781426197225,27.842550878140074,43.180403591685,0.42
(200, 200, 200, 400),(25, 25, 25, 25),(True, True, True, True):1.5457900515173457,27.842545790048977,43.03873029117386,0.42
(800, 800, 200, 800),(25, 25, 25, 25),(True, True, True, True):6.1356102066994636,18.247135610199564,111.9573114929697,0.62
(1000, 1000, 400, 1000),(25, 25, 25, 25),(True, True, True, True):7.620080703264246,17.768620080694653,135.3983190005349,0.63
(400, 400, 1000, 400),(25, 25, 25, 25),(True, True, True, True):3.0925806906817326,27.36409258068659,84.62566433305861,0.43
(400, 400, 600, 400),(25, 25, 25, 25),(True, True, True, True):3.07822053935859,27.364078220535276,84.23266761906675,0.43
(400, 400, 200, 400),(25, 25, 25, 25),(True, True, True, True):3.086141393651573,19.204086141389567,59.26652516819286,0.6
(600, 600, 600, 800),(25, 25, 25, 25),(True, True, True, True):4.649067994072582,26.40564906798842,122.76165794469748,0.45
(800, 1000, 800, 800),(25, 25, 25, 25),(True, True, True, True):6.116820261563849,25.927116820254447,158.5915134900653,0.46
(400, 400, 400, 200),(25, 25, 25, 25),(True, True, True, True):3.08614139365156,19.204086141389567,59.2665251681926,0.6
(600, 600, 600, 1000),(25, 25, 25, 25),(True, True, True, True):4.6620570659061995,26.405662057060244,123.10470337304895,0.45
(800, 800, 800, 600),(25, 25, 25, 25),(True, True, True, True):4.704498990010346,27.365704498984307,128.74192917639326,0.43
(600, 600, 600, 400),(25, 25, 25, 25),(True, True, True, True):3.134649326028447,28.32413464932189,88.78622958883585,0.41
(800, 600, 600, 600),(25, 25, 25, 25),(True, True, True, True):4.649067994064943,26.405649067988413,122.76165794449572,0.45
(800, 400, 400, 400),(25, 25, 25, 25),(True, True, True, True):3.089186312546428,27.364089186308462,84.53276976964382,0.43
(800, 200, 800, 800),(25, 25, 25, 25),(True, True, True, True):6.135610206699436,18.247135610199564,111.95731149296918,0.62
(400, 400, 400, 600),(25, 25, 25, 25),(True, True, True, True):3.0782205393457547,27.364078220535266,84.23266761871548,0.43
(600, 400, 600, 600),(25, 25, 25, 25),(True, True, True, True):3.1346493260120933,28.324134649321874,88.78622958837259,0.41
(400, 200, 200, 200),(25, 25, 25, 25),(True, True, True, True):1.5457900515056984,27.84254579004897,43.038730290849564,0.42
(400, 800, 800, 800),(25, 25, 25, 25),(True, True, True, True):6.136050059708113,18.24713605005257,111.96534024942714,0.62
(200, 200, 400, 200),(25, 25, 25, 25),(True, True, True, True):1.545790051518417,27.84254579004898,43.0387302912037,0.42
(200, 200, 200, 1000),(25, 25, 25, 25),(True, True, True, True):1.5526177177586853,27.842552617715203,43.22884050189309,0.42
(200, 800, 800, 800),(25, 25, 25, 25),(True, True, True, True):6.135610206699463,18.24713561019956,111.95731149296965,0.62
(200, 800, 200, 200),(25, 25, 25, 25),(True, True, True, True):1.55240055817031,27.842552400555615,43.222793887508644,0.42
(600, 1000, 1000, 1000),(25, 25, 25, 25),(True, True, True, True):7.6206934822045636,17.768620693473583,135.40921190651926,0.63
(400, 200, 400, 400),(25, 25, 25, 25),(True, True, True, True):3.086141393651572,19.204086141389567,59.266525168192835,0.6
(200, 400, 400, 400),(25, 25, 25, 25),(True, True, True, True):3.0861413936515762,19.204086141389567,59.26652516819292,0.6
(400, 600, 400, 400),(25, 25, 25, 25),(True, True, True, True):3.078220539322359,27.36407822053524,84.23266761807521,0.43
(400, 400, 800, 400),(25, 25, 25, 25),(True, True, True, True):3.089186312552601,27.36408918630847,84.53276976981276,0.43
(600, 200, 200, 200),(25, 25, 25, 25),(True, True, True, True):1.5508781426099263,27.842550878140063,43.18040359141224,0.42
(800, 800, 1000, 800),(25, 25, 25, 25),(True, True, True, True):6.116820261631715,25.927116820254515,158.59151349182525,0.46
(600, 600, 1000, 600),(25, 25, 25, 25),(True, True, True, True):4.662057065905831,26.405662057060244,123.10470337303921,0.45
(200, 400, 200, 200),(25, 25, 25, 25),(True, True, True, True):1.545790051516552,27.84254579004898,43.03873029115177,0.42
(800, 800, 400, 800),(25, 25, 25, 25),(True, True, True, True):6.136050059708182,18.24713605005257,111.96534024942841,0.62
(600, 600, 200, 600),(25, 25, 25, 25),(True, True, True, True):4.622242067972415,18.72562224206235,86.55435887622053,0.61
(800, 800, 800, 1000),(25, 25, 25, 25),(True, True, True, True):6.1168202615926806,25.927116820254476,158.59151349081296,0.46
(600, 400, 400, 400),(25, 25, 25, 25),(True, True, True, True):3.078220539321796,27.36407822053524,84.2326676180598,0.43
(1000, 200, 1000, 1000),(25, 25, 25, 25),(True, True, True, True):7.619465774257889,17.768619465765646,135.38738787521382,0.63
(400, 1000, 400, 400),(25, 25, 25, 25),(True, True, True, True):3.0925806906714732,27.36409258068658,84.62566433277784,0.43
(600, 600, 400, 600),(25, 25, 25, 25),(True, True, True, True):3.134649326020742,28.324134649321884,88.78622958861759,0.41
(200, 600, 600, 600),(25, 25, 25, 25),(True, True, True, True):4.622242067972388,18.72562224206235,86.55435887622002,0.61
(400, 1000, 1000, 1000),(25, 25, 25, 25),(True, True, True, True):7.620080703264292,17.768620080694646,135.39831900053568,0.63
(1000, 1000, 1000, 800),(25, 25, 25, 25),(True, True, True, True):6.2696261997470355,26.407269626192473,165.56370951216044,0.45
(1000, 1000, 1000, 600),(25, 25, 25, 25),(True, True, True, True):7.620693482204597,17.768620693473583,135.40921190651986,0.63
(1000, 1000, 1000, 400),(25, 25, 25, 25),(True, True, True, True):7.620080703264244,17.76862008069465,135.39831900053485,0.63
(1000, 600, 600, 600),(25, 25, 25, 25),(True, True, True, True):4.662057065890759,26.40566205706023,123.10470337264117,0.45
(200, 200, 200, 800),(25, 25, 25, 25),(True, True, True, True):1.5524005581685896,27.84255240055562,43.222793887460746,0.42
(200, 200, 800, 200),(25, 25, 25, 25),(True, True, True, True):1.5524005581734244,27.842552400555622,43.222793887595365,0.42
(600, 1000, 600, 600),(25, 25, 25, 25),(True, True, True, True):4.662057065907104,26.40566205706025,123.10470337307285,0.45
(800, 400, 800, 800),(25, 25, 25, 25),(True, True, True, True):6.1360500597080945,18.24713605005257,111.9653402494268,0.62
(1000, 400, 1000, 1000),(25, 25, 25, 25),(True, True, True, True):7.6200807032642155,17.768620080694653,135.39831900053437,0.63
(400, 400, 400, 1000),(25, 25, 25, 25),(True, True, True, True):3.092580690670568,27.364092580686588,84.6256643327531,0.43
(800, 800, 800, 200),(25, 25, 25, 25),(True, True, True, True):6.135610206699426,18.247135610199564,111.95731149296901,0.62
(1000, 600, 1000, 1000),(25, 25, 25, 25),(True, True, True, True):7.62069348220473,17.768620693473583,135.40921190652222,0.63
(1000, 1000, 1000, 200),(25, 25, 25, 25),(True, True, True, True):7.619465774257859,17.76861946576564,135.38738787521325,0.63
(1000, 1000, 800, 1000),(25, 25, 25, 25),(True, True, True, True):6.26962619973422,26.40726962619246,165.5637095118219,0.45
(800, 800, 600, 800),(25, 25, 25, 25),(True, True, True, True):4.704498990000141,27.365704498984297,128.74192917611393,0.43
(200, 800, 600, 200),(25, 25, 25, 25),(True, True, True, True):4.59277764532798,12.005592777639736,55.13901812805483,0.75
(400, 600, 400, 800),(25, 25, 25, 25),(True, True, True, True):3.1111178073443058,27.84411111780323,86.6263099282712,0.42
(800, 600, 800, 200),(25, 25, 25, 25),(True, True, True, True):4.664099912143944,19.68566409990648,91.81590419886899,0.59
(200, 1000, 800, 800),(25, 25, 25, 25),(True, True, True, True):6.1253236521159655,18.72712532364499,114.70970368106252,0.61
(800, 1000, 1000, 600),(25, 25, 25, 25),(True, True, True, True):4.737872610106534,27.365737872604363,129.65537992196724,0.43
(600, 1000, 800, 600),(25, 25, 25, 25),(True, True, True, True):4.683906992056338,26.885683906986376,125.93004283815004,0.44
(600, 800, 800, 600),(25, 25, 25, 25),(True, True, True, True):4.668329038507808,26.885668329032836,125.51114618011367,0.44
(600, 600, 1000, 400),(25, 25, 25, 25),(True, True, True, True):4.6566124161770395,19.20565661241052,89.43329904218349,0.6
(600, 400, 1000, 400),(25, 25, 25, 25),(True, True, True, True):3.1149134841240826,27.84411491348001,86.73200899749935,0.42
(400, 1000, 1000, 600),(25, 25, 25, 25),(True, True, True, True):4.715211183007738,19.685715211177296,92.82230450924872,0.59
(1000, 200, 200, 800),(25, 25, 25, 25),(True, True, True, True):6.146675055472349,11.52714667504833,70.8536249282906,0.76
(400, 1000, 800, 400),(25, 25, 25, 25),(True, True, True, True):3.1254123097685986,27.844125412305644,87.02437231836072,0.42
(200, 600, 800, 200),(25, 25, 25, 25),(True, True, True, True):4.592777645387771,12.005592777639796,55.139018128772925,0.75
(200, 200, 1000, 800),(25, 25, 25, 25),(True, True, True, True):6.14667505553734,11.527146675048392,70.85362492904014,0.76
(600, 200, 1000, 1000),(25, 25, 25, 25),(True, True, True, True):4.714874807551436,19.685714874801842,92.81568113184379,0.59
(200, 1000, 800, 400),(25, 25, 25, 25),(True, True, True, True):6.147724722099937,11.52714772471495,70.86573104252814,0.76
(600, 400, 800, 400),(25, 25, 25, 25),(True, True, True, True):3.1111178073216554,27.84411111780321,86.62630992764045,0.42
(600, 400, 1000, 1000),(25, 25, 25, 25),(True, True, True, True):4.715211183026893,19.685715211177314,92.8223045096259,0.59
(600, 400, 600, 400),(25, 25, 25, 25),(True, True, True, True):3.0985071712590133,27.844098507167157,86.27513890169982,0.42
(600, 600, 200, 200),(25, 25, 25, 25),(True, True, True, True):4.5882035345728225,11.525588203528976,52.881744533462474,0.76
(800, 600, 1000, 1000),(25, 25, 25, 25),(True, True, True, True):4.737872610125657,27.365737872604385,129.65537992249068,0.43
(800, 1000, 400, 1000),(25, 25, 25, 25),(True, True, True, True):6.298063812632261,18.727298063805332,117.94571824403057,0.61
(1000, 400, 200, 400),(25, 25, 25, 25),(True, True, True, True):3.123411157628921,19.684123411153507,61.48161069054152,0.59
(1000, 800, 200, 600),(25, 25, 25, 25),(True, True, True, True):4.692307225245033,19.685692307219558,92.3713162471169,0.59
(400, 800, 400, 600),(25, 25, 25, 25),(True, True, True, True):3.1111178072859538,27.844111117803166,86.62630992664623,0.42
(400, 200, 600, 200),(25, 25, 25, 25),(True, True, True, True):1.5696189150582205,28.32256961891249,44.45564099689834,0.41
(800, 400, 800, 200),(25, 25, 25, 25),(True, True, True, True):6.153531935912734,11.047153531928757,67.97901205965476,0.77
(1000, 200, 400, 600),(25, 25, 25, 25),(True, True, True, True):3.1598710923388067,20.164159871088184,63.71614587794976,0.58
(800, 600, 800, 1000),(25, 25, 25, 25),(True, True, True, True):4.723111916583843,27.365723111910857,129.25137293580005,0.43
(1000, 400, 1000, 400),(25, 25, 25, 25),(True, True, True, True):3.1285500605814263,27.844128550056457,87.11175006211614,0.42
(800, 400, 400, 600),(25, 25, 25, 25),(True, True, True, True):3.111117807277647,27.844111117803163,86.62630992641493,0.42
(1000, 400, 200, 200),(25, 25, 25, 25),(True, True, True, True):1.5710272033992474,28.32257102720083,44.49552955393987,0.41
(800, 400, 1000, 1000),(25, 25, 25, 25),(True, True, True, True):6.298063812653333,18.727298063805357,117.94571824442535,0.61
(600, 600, 400, 1000),(25, 25, 25, 25),(True, True, True, True):4.656612416155828,19.205656612410504,89.43329904177602,0.6
(1000, 800, 400, 400),(25, 25, 25, 25),(True, True, True, True):3.1254123097802937,27.844125412305655,87.02437231868639,0.42
(600, 800, 200, 600),(25, 25, 25, 25),(True, True, True, True):4.635848248573077,19.20563584824294,89.03441330980934,0.6
(200, 400, 800, 1000),(25, 25, 25, 25),(True, True, True, True):6.1477247221011755,11.527147724714945,70.86573104254238,0.76
(800, 200, 400, 800),(25, 25, 25, 25),(True, True, True, True):6.153531935912631,11.047153531928755,67.97901205965361,0.77
(200, 600, 600, 800),(25, 25, 25, 25),(True, True, True, True):4.635848248572928,19.205635848242938,89.03441330980647,0.6
(400, 400, 200, 200),(25, 25, 25, 25),(True, True, True, True):1.5653651777517066,28.322565365175183,44.33515756724178,0.41
(400, 1000, 400, 800),(25, 25, 25, 25),(True, True, True, True):3.1254123097246933,27.844125412305598,87.02437231713806,0.42
(600, 200, 400, 600),(25, 25, 25, 25),(True, True, True, True):3.146105003206487,20.164146104999066,63.43852094632416,0.58
(800, 800, 600, 1000),(25, 25, 25, 25),(True, True, True, True):4.7231119165735125,27.36572311191085,129.2513729355173,0.43
(400, 400, 1000, 600),(25, 25, 25, 25),(True, True, True, True):3.1149134841562183,27.844114913480045,86.73200899839425,0.42
(600, 200, 800, 200),(25, 25, 25, 25),(True, True, True, True):4.592777645330067,12.005592777639734,55.13901812807987,0.75
(400, 600, 1000, 600),(25, 25, 25, 25),(True, True, True, True):4.65661241619645,19.205656612410547,89.4332990425564,0.6
(800, 600, 600, 800),(25, 25, 25, 25),(True, True, True, True):4.668329038481056,26.88566832903281,125.51114617939432,0.44
(1000, 400, 1000, 600),(25, 25, 25, 25),(True, True, True, True):4.715211182988228,19.685715211177275,92.82230450886456,0.59
(800, 200, 400, 400),(25, 25, 25, 25),(True, True, True, True):3.119938522798982,19.684119938518677,61.413244083579954,0.59
(1000, 600, 1000, 200),(25, 25, 25, 25),(True, True, True, True):4.7148748075409275,19.685714874801832,92.81568113163686,0.59
(200, 600, 1000, 400),(25, 25, 25, 25),(True, True, True, True):3.159871092359195,20.1641598710882,63.716145878360905,0.58
(200, 1000, 400, 400),(25, 25, 25, 25),(True, True, True, True):3.1234111576249393,19.684123411153507,61.48161069046314,0.59
(800, 800, 1000, 200),(25, 25, 25, 25),(True, True, True, True):6.125323652115663,18.72712532364499,114.70970368105685,0.61
(800, 400, 1000, 600),(25, 25, 25, 25),(True, True, True, True):4.692743069461989,19.685692743063772,92.37989818757069,0.59
(1000, 400, 600, 200),(25, 25, 25, 25),(True, True, True, True):3.1598710923507674,20.164159871088195,63.716145878190964,0.58
(600, 1000, 800, 800),(25, 25, 25, 25),(True, True, True, True):4.723111916595455,27.365723111910874,129.25137293611792,0.43
(200, 800, 600, 400),(25, 25, 25, 25),(True, True, True, True):3.1569269705018446,20.164156926966346,63.656770840171646,0.58
(1000, 800, 600, 600),(25, 25, 25, 25),(True, True, True, True):4.6839069920884295,26.885683906986408,125.930042839013,0.44
(800, 1000, 1000, 200),(25, 25, 25, 25),(True, True, True, True):6.297690975578595,18.727297690968282,117.9387336653848,0.61
(1000, 1000, 600, 800),(25, 25, 25, 25),(True, True, True, True):4.737872610120658,27.36573787260438,129.65537992235386,0.43
(1000, 1000, 600, 200),(25, 25, 25, 25),(True, True, True, True):4.714874807551598,19.68571487480184,92.81568113184696,0.59
(1000, 200, 600, 1000),(25, 25, 25, 25),(True, True, True, True):4.714874807512503,19.685714874801803,92.81568113107717,0.59
(400, 1000, 200, 800),(25, 25, 25, 25),(True, True, True, True):6.147724722165259,11.527147724715018,70.86573104328154,0.76
(600, 400, 200, 800),(25, 25, 25, 25),(True, True, True, True):3.1569269704951917,20.16415692696634,63.656770840037474,0.58
(400, 600, 200, 600),(25, 25, 25, 25),(True, True, True, True):3.1461050032321705,20.16414610499909,63.438520946842125,0.58
(400, 200, 400, 600),(25, 25, 25, 25),(True, True, True, True):3.1082909986798657,19.684108290994576,61.18393661793816,0.59
(200, 600, 800, 800),(25, 25, 25, 25),(True, True, True, True):4.664099912143925,19.68566409990648,91.81590419886862,0.59
(600, 800, 400, 600),(25, 25, 25, 25),(True, True, True, True):3.14791190715218,28.324147911903005,89.16192247181903,0.41
(200, 1000, 800, 1000),(25, 25, 25, 25),(True, True, True, True):6.2976909755784565,18.727297690968282,117.93873366538222,0.61
(200, 800, 400, 800),(25, 25, 25, 25),(True, True, True, True):6.153531935912556,11.047153531928755,67.97901205965279,0.77
(400, 800, 800, 600),(25, 25, 25, 25),(True, True, True, True):4.664645738600717,19.68566464573294,91.82665170124093,0.59
(200, 800, 1000, 200),(25, 25, 25, 25),(True, True, True, True):6.146675055537871,11.527146675048387,70.85362492904623,0.76
(600, 1000, 1000, 800),(25, 25, 25, 25),(True, True, True, True):4.7378726101053585,27.365737872604363,129.6553799219351,0.43
(400, 200, 1000, 600),(25, 25, 25, 25),(True, True, True, True):3.1598710923660627,20.164159871088206,63.71614587849941,0.58
(1000, 400, 600, 1000),(25, 25, 25, 25),(True, True, True, True):4.715211182988232,19.68571521117728,92.82230450886465,0.59
(800, 200, 800, 600),(25, 25, 25, 25),(True, True, True, True):4.664099912110701,19.685664099906443,91.81590419821443,0.59
(400, 600, 800, 1000),(25, 25, 25, 25),(True, True, True, True):4.692743069398603,19.685692743063708,92.37989818632259,0.59
(400, 800, 400, 200),(25, 25, 25, 25),(True, True, True, True):3.1199385227769496,19.684119938518656,61.413244083146196,0.59
(200, 800, 200, 600),(25, 25, 25, 25),(True, True, True, True):4.592777645387422,12.00559277763979,55.13901812876871,0.75
(600, 600, 1000, 1000),(25, 25, 25, 25),(True, True, True, True):4.697664299691966,26.885697664293993,126.29998208986557,0.44
(800, 200, 200, 600),(25, 25, 25, 25),(True, True, True, True):4.592777645328619,12.005592777639741,55.139018128062524,0.75
(800, 600, 1000, 600),(25, 25, 25, 25),(True, True, True, True):4.683906992049242,26.885683906986365,125.93004283795922,0.44
(200, 800, 200, 400),(25, 25, 25, 25),(True, True, True, True):1.570847484398436,28.32257084748183,44.490439167463315,0.41
(600, 800, 400, 400),(25, 25, 25, 25),(True, True, True, True):3.111117807354915,27.844111117803244,86.62630992856664,0.42
(400, 200, 800, 400),(25, 25, 25, 25),(True, True, True, True):3.1199385228102137,19.684119938518688,61.41324408380107,0.59
(600, 800, 400, 800),(25, 25, 25, 25),(True, True, True, True):4.664645738632105,19.68566464573297,91.82665170185899,0.59
(800, 600, 600, 1000),(25, 25, 25, 25),(True, True, True, True):4.683906992032111,26.885683906986348,125.93004283749856,0.44
(200, 800, 600, 800),(25, 25, 25, 25),(True, True, True, True):4.6640999121110855,19.685664099906447,91.81590419822201,0.59
(800, 800, 400, 600),(25, 25, 25, 25),(True, True, True, True):4.664645738634546,19.685664645732974,91.82665170190705,0.59
(400, 400, 800, 1000),(25, 25, 25, 25),(True, True, True, True):3.1254123097688553,27.844125412305644,87.02437231836787,0.42
(600, 1000, 1000, 200),(25, 25, 25, 25),(True, True, True, True):4.714874807551301,19.685714874801835,92.81568113184109,0.59
(200, 600, 400, 400),(25, 25, 25, 25),(True, True, True, True):3.1082909986974663,19.684108290994587,61.18393661828464,0.59
(400, 600, 600, 200),(25, 25, 25, 25),(True, True, True, True):3.1461050032315523,20.164146104999087,63.43852094682965,0.58
(800, 800, 400, 200),(25, 25, 25, 25),(True, True, True, True):6.153531935912736,11.047153531928764,67.97901205965482,0.77
(400, 800, 1000, 800),(25, 25, 25, 25),(True, True, True, True):6.125943926173398,18.727125943919052,114.72132343083518,0.61
(600, 800, 600, 1000),(25, 25, 25, 25),(True, True, True, True):4.6839069920754595,26.885683906986394,125.93004283866422,0.44
(800, 800, 1000, 600),(25, 25, 25, 25),(True, True, True, True):4.723111916599205,27.365723111910878,129.25137293622055,0.43
(800, 400, 1000, 800),(25, 25, 25, 25),(True, True, True, True):6.125943926118836,18.727125943918995,114.72132342981304,0.61
(1000, 1000, 400, 200),(25, 25, 25, 25),(True, True, True, True):7.431884884952314,11.048431884876507,82.11067392763891,0.77
(800, 400, 600, 200),(25, 25, 25, 25),(True, True, True, True):3.156926970505282,20.164156926966353,63.65677084024098,0.58
(600, 1000, 200, 200),(25, 25, 25, 25),(True, True, True, True):4.638322427269726,12.005638322421632,55.68602148457715,0.75
(200, 200, 400, 600),(25, 25, 25, 25),(True, True, True, True):1.569618915064747,28.3225696189125,44.4556409970832,0.41
(800, 400, 200, 400),(25, 25, 25, 25),(True, True, True, True):3.119938522792338,19.684119938518677,61.41324408344917,0.59
(600, 400, 1000, 200),(25, 25, 25, 25),(True, True, True, True):3.159871092351706,20.16415987108819,63.71614587820988,0.58
(800, 600, 600, 200),(25, 25, 25, 25),(True, True, True, True):4.635848248573419,19.205635848242938,89.03441330981589,0.6
(1000, 1000, 600, 400),(25, 25, 25, 25),(True, True, True, True):4.715211183027065,19.68571521117731,92.82230450962925,0.59
(800, 200, 600, 400),(25, 25, 25, 25),(True, True, True, True):3.156926970493172,20.164156926966335,63.65677083999674,0.58
(800, 400, 800, 1000),(25, 25, 25, 25),(True, True, True, True):6.125943926117974,18.727125943918995,114.7213234297969,0.61
(1000, 400, 800, 400),(25, 25, 25, 25),(True, True, True, True):3.1254123097162743,27.844125412305594,87.02437231690364,0.42
(600, 200, 1000, 800),(25, 25, 25, 25),(True, True, True, True):4.692307225272406,19.685692307219583,92.37131624765586,0.59
(1000, 400, 600, 400),(25, 25, 25, 25),(True, True, True, True):3.114913484123617,27.84411491348001,86.73200899748637,0.42
(1000, 1000, 800, 600),(25, 25, 25, 25),(True, True, True, True):4.737872610119503,27.365737872604377,129.65537992232223,0.43
(800, 200, 200, 400),(25, 25, 25, 25),(True, True, True, True):1.5708474843745663,28.32257084748181,44.49043916678723,0.41
(200, 800, 400, 600),(25, 25, 25, 25),(True, True, True, True):3.156926970504422,20.164156926966353,63.65677084022364,0.58
(200, 200, 600, 600),(25, 25, 25, 25),(True, True, True, True):4.588203534572836,11.525588203528985,52.881744533462665,0.76
(1000, 800, 800, 600),(25, 25, 25, 25),(True, True, True, True):4.723111916601028,27.365723111910878,129.25137293627043,0.43
(600, 800, 200, 400),(25, 25, 25, 25),(True, True, True, True):3.156926970512166,20.164156926966356,63.65677084037981,0.58
(1000, 400, 400, 800),(25, 25, 25, 25),(True, True, True, True):3.125412309752344,27.84412541230563,87.02437231790807,0.42
(200, 200, 1000, 400),(25, 25, 25, 25),(True, True, True, True):1.5710272034065822,28.322571027200837,44.49552955414762,0.41
(400, 800, 200, 400),(25, 25, 25, 25),(True, True, True, True):3.119938522817345,19.6841199385187,61.41324408394147,0.59
(800, 600, 400, 400),(25, 25, 25, 25),(True, True, True, True):3.1111178073549377,27.84411111780324,86.62630992856727,0.42
(400, 200, 1000, 1000),(25, 25, 25, 25),(True, True, True, True):7.431884884952273,11.048431884876516,82.11067392763853,0.77
(800, 600, 400, 800),(25, 25, 25, 25),(True, True, True, True):4.6646457386151665,19.685664645732952,91.82665170152546,0.59
(600, 800, 1000, 800),(25, 25, 25, 25),(True, True, True, True):4.72311191660935,27.36572311191089,129.2513729364982,0.43
(600, 400, 800, 200),(25, 25, 25, 25),(True, True, True, True):3.156926970506175,20.16415692696635,63.65677084025898,0.58
(600, 800, 600, 200),(25, 25, 25, 25),(True, True, True, True):4.635848248548885,19.205635848242913,89.03441330934459,0.6
(400, 400, 600, 800),(25, 25, 25, 25),(True, True, True, True):3.111117807341555,27.844111117803227,86.62630992819459,0.42
(800, 200, 1000, 200),(25, 25, 25, 25),(True, True, True, True):6.1466750554738345,11.527146675048328,70.85362492830771,0.76
(1000, 200, 1000, 400),(25, 25, 25, 25),(True, True, True, True):7.431884884952214,11.048431884876523,82.11067392763793,0.77
(800, 200, 1000, 400),(25, 25, 25, 25),(True, True, True, True):6.147724722101786,11.527147724714952,70.86573104254946,0.76
(200, 200, 600, 400),(25, 25, 25, 25),(True, True, True, True):1.56961891506913,28.322569618912507,44.455640997207354,0.41
(400, 200, 400, 800),(25, 25, 25, 25),(True, True, True, True):3.1199385227988814,19.684119938518688,61.413244083578,0.59
(400, 800, 800, 1000),(25, 25, 25, 25),(True, True, True, True):6.125943926117857,18.727125943918995,114.72132342979472,0.61
(400, 600, 1000, 1000),(25, 25, 25, 25),(True, True, True, True):4.715211183007757,19.685715211177293,92.8223045092491,0.59
(200, 800, 1000, 600),(25, 25, 25, 25),(True, True, True, True):4.692307225248872,19.685692307219554,92.37131624719244,0.59
(1000, 1000, 200, 800),(25, 25, 25, 25),(True, True, True, True):6.297690975621136,18.727297690968324,117.93873366618176,0.61
(800, 800, 200, 400),(25, 25, 25, 25),(True, True, True, True):6.153531935912741,11.047153531928755,67.97901205965483,0.77
(800, 400, 400, 1000),(25, 25, 25, 25),(True, True, True, True):3.125412309740714,27.84412541230562,87.02437231758421,0.42
(600, 800, 200, 1000),(25, 25, 25, 25),(True, True, True, True):4.692307225273312,19.685692307219586,92.37131624767372,0.59
(1000, 800, 1000, 400),(25, 25, 25, 25),(True, True, True, True):6.298063812653308,18.727298063805353,117.94571824442485,0.61
